0	1.00149	3.55791
0	1.00149	3.55791
0.029922	1.00148	3.55791
0.0595477	1.00148	3.5579
0.0891734	1.00148	3.55789
0.118799	1.00147	3.55788
0.148129	1.00147	3.55786
0.177754	1.00146	3.55784
0.20738	1.00145	3.55782
0.237006	1.00144	3.5578
0.266631	1.00143	3.55778
0.296257	1.00142	3.55775
0.325883	1.00141	3.55772
0.355509	1.0014	3.5577
0.385134	1.00139	3.55767
0.41476	1.00138	3.55765
0.444386	1.00137	3.55763
0.474012	1.00136	3.55761
0.503637	1.00135	3.55759
0.533263	1.00134	3.55757
0.562889	1.00134	3.55756
0.592514	1.00133	3.55755
0.62214	1.00133	3.55754
0.651766	1.00133	3.55754
0.681392	1.00133	3.55754
0.711017	1.00133	3.55754
0.740643	1.00133	3.55755
0.770269	1.00133	3.55756
0.799894	1.00134	3.55757
0.82952	1.00135	3.55759
0.859146	1.00135	3.55761
0.888772	1.00136	3.55764
0.918397	1.00137	3.55766
0.948023	1.00138	3.55769
0.977649	1.0014	3.55772
1.00727	1.00141	3.55775
1.0369	1.00142	3.55778
1.06653	1.00143	3.55781
1.09615	1.00145	3.55785
1.12578	1.00146	3.55788
1.1554	1.00147	3.55791
1.18503	1.00148	3.55794
1.21465	1.0015	3.55797
1.24428	1.00151	3.558
1.27391	1.00152	3.55804
1.30353	1.00153	3.55806
1.33316	1.00154	3.55809
1.36278	1.00155	3.55812
1.39241	1.00155	3.55815
1.42203	1.00156	3.55818
1.45166	1.00157	3.5582
1.48129	1.00157	3.55823
1.51091	1.00158	3.55825
1.54054	1.00158	3.55827
1.57016	1.00158	3.5583
1.59979	1.00159	3.55832
1.62941	1.00159	3.55833
1.65904	1.00159	3.55835
1.68867	1.00158	3.55837
1.71829	1.00158	3.55838
1.74792	1.00158	3.5584
1.77754	1.00158	3.55841
1.80717	1.00157	3.55842
1.83679	1.00157	3.55844
1.86642	1.00156	3.55845
1.89605	1.00156	3.55846
1.92567	1.00155	3.55848
1.9553	1.00155	3.55849
1.98492	1.00154	3.55851
2.01455	1.00154	3.55852
2.04417	1.00153	3.55854
2.0738	1.00153	3.55856
2.10343	1.00152	3.55858
2.13305	1.00152	3.5586
2.16268	1.00152	3.55863
2.1923	1.00152	3.55866
2.22193	1.00152	3.55868
2.25155	1.00152	3.55872
2.28118	1.00152	3.55875
2.31081	1.00152	3.55878
2.34043	1.00152	3.55882
2.37006	1.00153	3.55886
2.39968	1.00153	3.5589
2.42931	1.00153	3.55894
2.45893	1.00154	3.55899
2.48856	1.00154	3.55903
2.51819	1.00155	3.55908
2.54781	1.00155	3.55913
2.57744	1.00156	3.55918
2.60706	1.00156	3.55923
2.63669	1.00157	3.55928
2.66631	1.00157	3.55933
2.69594	1.00158	3.55938
2.72557	1.00158	3.55943
2.75519	1.00159	3.55948
2.78482	1.00159	3.55953
2.81444	1.00159	3.55958
2.84407	1.0016	3.55963
2.87369	1.0016	3.55968
2.90332	1.0016	3.55973
2.93295	1.0016	3.55978
2.96257	1.0016	3.55982
2.9922	1.0016	3.55987
3.02182	1.00159	3.55991
3.05145	1.00159	3.55996
3.08107	1.00159	3.56
3.1107	1.00158	3.56005
3.14033	1.00158	3.56009
3.16995	1.00158	3.56013
3.19958	1.00157	3.56017
3.2292	1.00156	3.56022
3.25883	1.00156	3.56026
3.28845	1.00155	3.5603
3.31808	1.00155	3.56034
3.34771	1.00154	3.56039
3.37733	1.00153	3.56043
3.40696	1.00153	3.56048
3.43658	1.00152	3.56052
3.46621	1.00151	3.56057
3.49584	1.00151	3.56061
3.52546	1.0015	3.56066
3.55509	1.00149	3.56071
3.58471	1.00149	3.56075
3.61434	1.00148	3.5608
3.64396	1.00148	3.56085
3.67359	1.00147	3.5609
3.70322	1.00147	3.56096
3.73284	1.00147	3.56101
3.76247	1.00146	3.56107
3.79209	1.00146	3.56112
3.82172	1.00146	3.56118
3.85134	1.00145	3.56124
3.88097	1.00145	3.56131
3.9106	1.00145	3.56137
3.94022	1.00145	3.56143
3.96985	1.00145	3.5615
3.99947	1.00145	3.56157
4.0291	1.00145	3.56164
4.05872	1.00145	3.56171
4.08835	1.00145	3.56178
4.11798	1.00145	3.56185
4.1476	1.00145	3.56192
4.17723	1.00146	3.562
4.20685	1.00146	3.56207
4.23648	1.00146	3.56214
4.2661	1.00146	3.56222
4.29573	1.00146	3.56229
4.32536	1.00146	3.56237
4.35498	1.00146	3.56244
4.38461	1.00146	3.56252
4.41423	1.00145	3.56259
4.44386	1.00145	3.56267
4.47348	1.00145	3.56274
