0	1.00149	3.55791
0	1.00149	3.55791
0.296257	1.00215	3.55904
0.592514	1.00376	3.56185
0.888772	1.0057	3.56533
1.18503	1.00741	3.56845
1.18799	1.00742	3.56848
1.48425	1.00853	3.57057
1.78051	1.00891	3.57142
2.07676	1.00862	3.57113
2.37302	1.00787	3.5701
2.66631	1.00694	3.56883
2.96257	1.00604	3.56766
3.25883	1.00531	3.56686
3.55509	1.00481	3.56653
3.85134	1.00454	3.56662
4.1476	1.00443	3.56706
4.44386	1.00439	3.56768
4.74012	1.00431	3.56829
5.03637	1.00412	3.56873
5.33263	1.00379	3.56896
5.62889	1.00334	3.569
5.92514	1.00279	3.56892
6.2214	1.00219	3.5688
6.51766	1.00157	3.56867
6.81392	1.00095	3.56857
7.11017	1.00035	3.56855
7.40643	0.999776	3.56861
7.70269	0.999223	3.56874
7.99894	0.998672	3.56891
8.2952	0.998102	3.56907
8.59146	0.997504	3.56921
8.88772	0.996873	3.56932
9.18397	0.996213	3.5694
9.48023	0.995527	3.56946
9.77649	0.994819	3.56951
10.0727	0.994096	3.56954
10.369	0.993365	3.56959
10.6653	0.99263	3.56964
10.9615	0.991893	3.56972
11.2578	0.991153	3.5698
11.554	0.990408	3.56989
11.8503	0.989654	3.56998
12.1465	0.988892	3.57006
12.4428	0.988121	3.57014
12.7391	0.987341	3.57022
13.0353	0.986554	3.57029
13.3316	0.98576	3.57036
13.6278	0.98496	3.57043
13.9241	0.984158	3.5705
14.2203	0.983353	3.57056
14.5166	0.982547	3.57064
14.8129	0.981739	3.57071
15.1091	0.98093	3.57078
15.4054	0.980121	3.57085
15.7016	0.97931	3.57093
15.9979	0.978499	3.571
16.2941	0.977687	3.57107
16.5904	0.976876	3.57113
16.8867	0.976065	3.5712
17.1859	0.975247	3.57127
17.4821	0.974439	3.57133
17.7784	0.973633	3.5714
18.0747	0.97283	3.57146
18.3709	0.972029	3.57153
18.6672	0.971232	3.57159
18.9634	0.970438	3.57166
19.2597	0.969648	3.57172
19.5559	0.968862	3.57178
19.8522	0.96808	3.57184
20.1485	0.967303	3.5719
20.4447	0.96653	3.57196
20.741	0.965762	3.57202
21.0372	0.965	3.57208
21.3335	0.964243	3.57214
21.6297	0.963491	3.57219
21.926	0.962746	3.57225
22.2223	0.962006	3.57231
22.5185	0.961273	3.57236
22.8148	0.960546	3.57241
23.111	0.959826	3.57247
23.4073	0.959112	3.57252
23.7035	0.958405	3.57257
23.9998	0.957706	3.57262
24.2961	0.957013	3.57267
24.5923	0.956327	3.57272
24.8886	0.955649	3.57277
25.1848	0.954977	3.57282
25.4811	0.954314	3.57287
25.7773	0.953658	3.57291
26.0736	0.953009	3.57296
26.3699	0.952368	3.573
26.6661	0.951735	3.57305
26.9624	0.951109	3.57309
27.2586	0.950491	3.57313
27.5549	0.949881	3.57318
27.8511	0.949279	3.57322
28.1474	0.948685	3.57326
28.4437	0.948098	3.5733
28.7399	0.947519	3.57334
29.0362	0.946948	3.57338
29.3324	0.946385	3.57341
29.6287	0.94583	3.57345
29.9249	0.945283	3.57349
30.2212	0.944743	3.57353
30.5175	0.944211	3.57356
30.8137	0.943687	3.5736
31.11	0.943171	3.57363
31.4062	0.942662	3.57366
31.7025	0.942162	3.5737
31.9987	0.941668	3.57373
32.295	0.941182	3.57376
32.5913	0.940704	3.57379
32.8875	0.940233	3.57382
33.1838	0.93977	3.57385
33.48	0.939314	3.57388
33.7763	0.938865	3.57391
34.0725	0.938424	3.57394
34.3688	0.93799	3.57397
34.6651	0.937563	3.574
34.9613	0.937143	3.57402
35.2576	0.93673	3.57405
35.5538	0.936323	3.57408
35.8501	0.935924	3.5741
36.1463	0.935532	3.57413
36.4426	0.935146	3.57415
36.7389	0.934767	3.57418
37.0351	0.934394	3.5742
37.3314	0.934028	3.57422
37.6276	0.933668	3.57425
37.9239	0.933315	3.57427
38.2201	0.932968	3.57429
38.5164	0.932627	3.57431
38.8127	0.932292	3.57433
39.1089	0.931963	3.57435
39.4052	0.93164	3.57437
39.7014	0.931323	3.57439
39.9977	0.931012	3.57441
40.2939	0.930706	3.57443
40.5902	0.930407	3.57445
40.8865	0.930112	3.57447
41.1827	0.929823	3.57449
41.479	0.92954	3.5745
41.7752	0.929261	3.57452
42.0715	0.928988	3.57454
42.3677	0.928721	3.57455
42.664	0.928458	3.57457
42.9603	0.9282	3.57459
43.2565	0.927947	3.5746
43.5528	0.927699	3.57462
43.849	0.927456	3.57463
44.1453	0.927217	3.57465
44.4415	0.926983	3.57466
44.7378	0.926754	3.57468
