0	1.00149	3.55791
0	1.00149	3.55791
0.165613	1.0017	3.55827
0.331226	1.00228	3.55927
0.498495	1.00313	3.56075
0.664107	1.00413	3.56251
0.82972	1.00516	3.56437
0.995333	1.00614	3.56614
1.15929	1.00697	3.56766
1.3249	1.00761	3.56886
1.49052	1.00803	3.56968
1.65613	1.00822	3.57011
1.82174	1.00819	3.57017
1.98735	1.00796	3.5699
2.15297	1.00759	3.56939
2.31858	1.00713	3.56873
2.48419	1.00661	3.56802
2.6498	1.0061	3.56733
2.81542	1.00563	3.56672
2.98103	1.00521	3.56623
3.14664	1.00486	3.56589
3.31226	1.00459	3.56571
3.47787	1.00441	3.56568
3.64348	1.00429	3.56579
3.80909	1.00423	3.566
3.97471	1.0042	3.5663
4.14032	1.0042	3.56666
4.30593	1.0042	3.56705
4.47155	1.00419	3.56743
4.63716	1.00415	3.56777
4.80277	1.00406	3.56805
4.96838	1.00393	3.56825
5.134	1.00375	3.56838
5.29961	1.00353	3.56844
5.46522	1.00326	3.56845
5.63084	1.00298	3.56842
5.79645	1.00267	3.56837
5.96206	1.00235	3.56832
6.12767	1.00203	3.56828
6.29329	1.00171	3.56825
6.4589	1.00139	3.56824
6.62451	1.00109	3.56826
6.79013	1.00079	3.56829
6.95574	1.0005	3.56836
7.12135	1.00022	3.56845
7.28696	0.999941	3.56856
7.45258	0.999671	3.5687
7.61819	0.999401	3.56884
7.7838	0.999128	3.56899
7.94941	0.998848	3.56914
8.11503	0.998559	3.56928
8.28064	0.998259	3.5694
8.44625	0.997947	3.56952
8.61187	0.997623	3.56962
8.77748	0.997289	3.56971
8.94475	0.996943	3.56979
9.11036	0.996593	3.56987
9.27597	0.996239	3.56994
9.44159	0.995879	3.57002
9.6072	0.995517	3.57009
9.77281	0.995153	3.57017
9.93842	0.994787	3.57025
10.104	0.99442	3.57034
10.2697	0.994053	3.57043
10.4353	0.993686	3.57052
10.6009	0.99332	3.57062
10.7665	0.992953	3.57072
10.9321	0.992587	3.57083
11.0977	0.992219	3.57094
11.2633	0.991849	3.57105
11.4289	0.991477	3.57116
11.5946	0.991103	3.57127
11.7602	0.990725	3.57137
11.9258	0.990346	3.57148
12.0914	0.989964	3.57158
12.257	0.98958	3.57167
12.4226	0.989195	3.57177
12.5882	0.988808	3.57187
12.7538	0.988421	3.57197
12.9195	0.988032	3.57206
13.0851	0.987644	3.57216
13.2507	0.987255	3.57225
13.4163	0.986866	3.57235
13.5819	0.986478	3.57244
13.7475	0.98609	3.57254
13.9131	0.985703	3.57263
14.0787	0.985317	3.57273
14.2444	0.984932	3.57283
14.41	0.984548	3.57293
14.5756	0.984164	3.57303
14.7412	0.983781	3.57312
14.9068	0.983399	3.57322
15.0724	0.983018	3.57332
15.238	0.982638	3.57341
15.4036	0.982258	3.57351
15.5693	0.98188	3.5736
15.7349	0.981503	3.57369
15.9005	0.981128	3.57379
16.0661	0.980753	3.57388
16.2317	0.980381	3.57397
16.3973	0.98001	3.57406
16.5629	0.97964	3.57415
16.7286	0.979273	3.57424
16.8942	0.978908	3.57432
17.0598	0.978544	3.57441
17.2254	0.978183	3.5745
17.391	0.977824	3.57459
17.5566	0.977468	3.57467
17.7222	0.977113	3.57476
17.8878	0.976762	3.57484
18.0535	0.976412	3.57493
18.2191	0.976065	3.57501
18.3847	0.97572	3.57509
18.5503	0.975378	3.57518
18.7159	0.975039	3.57526
18.8815	0.974702	3.57534
19.0471	0.974368	3.57542
19.2127	0.974036	3.5755
19.3784	0.973708	3.57558
19.544	0.973382	3.57565
19.7096	0.973058	3.57573
19.8752	0.972738	3.57581
20.0408	0.972421	3.57588
20.2064	0.972106	3.57596
20.372	0.971795	3.57603
20.5376	0.971486	3.5761
20.7033	0.971181	3.57618
20.8689	0.970879	3.57625
21.0345	0.970579	3.57632
21.2001	0.970283	3.57639
21.3657	0.96999	3.57646
21.5313	0.9697	3.57652
21.6969	0.969413	3.57659
21.8625	0.969129	3.57666
22.0282	0.968848	3.57672
22.1938	0.968571	3.57679
22.3594	0.968297	3.57685
22.525	0.968025	3.57692
22.6906	0.967757	3.57698
22.8562	0.967492	3.57704
23.0218	0.96723	3.5771
23.1874	0.966972	3.57716
23.3531	0.966716	3.57722
23.5187	0.966464	3.57728
23.6843	0.966215	3.57734
23.8499	0.965969	3.5774
24.0155	0.965726	3.57746
24.1811	0.965486	3.57751
24.3467	0.965249	3.57757
24.5124	0.965015	3.57762
24.678	0.964785	3.57768
24.8436	0.964557	3.57773
25.0092	0.964333	3.57778
